6.954490761571668900e-01,1.386927753540512058e-02,1.050034943435540786e-05,1.385877718597076577e-02
6.207128928465692752e-01,4.403143082656601343e-02,1.244853300913889742e-05,4.401898229355687142e-02
6.027585082918753834e-01,6.372177768010399770e-03,4.801260519803347776e-06,6.367376507490596534e-03
6.188010729167938706e-01,1.072445366021888141e-02,4.202124570041306354e-06,1.072025153564883961e-02
6.258794791035620086e-01,9.610207465858210465e-03,1.858196317972841242e-05,9.591625502678481630e-03
1.014074792971507044e+00,3.771187209666569673e-02,3.396829225523740307e-05,3.767790380441046055e-02
5.569311257004304627e-01,3.418435269273637292e-03,5.743643894403135732e-06,3.412691625379234324e-03
5.510269325148816622e-01,6.441929418172147835e-03,4.766614485478860920e-06,6.437162803686669044e-03
5.156128658805636533e-01,5.682257455453016033e-03,9.827507014349652409e-06,5.672429948438666679e-03
8.654779171480776467e-01,5.997907441527911693e-02,4.204925561197257077e-05,5.993702515966714550e-02
5.659066038631481721e-01,2.950305782807350480e-03,6.628978226951851555e-06,2.943676804580398505e-03
5.111668705083529662e-01,7.960878244958783517e-03,6.432604029217782487e-06,7.954445640929565589e-03
6.550943273213478690e-01,8.009253971429859328e-03,6.228627580369998026e-06,8.003025343849489229e-03
8.221258857302695677e-01,1.870543395432300651e-02,4.220050579011406513e-05,1.866323344853289268e-02
5.106473980494163900e-01,6.675991901310402224e-03,3.674486796990427255e-06,6.672317414513411968e-03
7.462234371195232141e-01,5.930790583426241366e-03,9.822964513711303681e-06,5.920967618912529803e-03
7.299838821626030150e-01,5.705884396856326923e-03,6.864831728657510818e-06,5.699019565127669100e-03
6.531591508802421231e-01,2.220212604144713477e-03,3.874449061589753152e-06,2.216338155083123849e-03
6.262787510968860216e-01,6.914353029189423960e-02,6.297054035864328985e-05,6.908055975153559736e-02
8.870636106519088626e-01,1.333649922046628578e-02,1.131634842273333071e-05,1.332518287204355160e-02
5.196312214238448801e-01,5.980344311280319514e-03,6.248701694349659006e-06,5.974095609585969822e-03
5.873049345247824959e-01,3.575874634245176497e-03,4.226060057155038714e-06,3.571648574188021532e-03
5.629153936766976285e-01,3.934486223507050601e-02,7.547925734973328000e-05,3.926938297772077091e-02
6.328746414176156243e-01,2.119641929679861973e-03,6.092449539408898934e-06,2.113549480140453161e-03
7.433843387327958574e-01,5.556397336684512980e-03,1.184189186888221087e-05,5.544555444815631000e-03
8.865282646492087526e-01,4.267716464368007112e-03,1.440971621939684504e-05,4.253306748148610004e-03
6.768848168451053748e-01,6.732817077733567294e-03,1.241071400368276499e-05,6.720406363729884702e-03
6.113988928806629586e-01,5.340620987158317678e-03,6.990059023501365904e-06,5.333630928134816193e-03
7.422592864123858103e-01,2.520239013356286722e-02,2.227578797651777497e-05,2.518011434558635117e-02
9.460586441681122505e-01,2.585762709192553771e-02,1.863430507248979703e-05,2.583899278685304959e-02
9.175032387065209516e-01,1.250669655233827005e-01,3.279046352593786395e-05,1.250341750598567558e-01
8.911626412385815765e-01,2.491928210475689853e-02,1.609025751449826773e-05,2.490319184724239937e-02
5.921233031039022654e-01,1.508368240888329978e-02,1.117056729177605780e-05,1.507251184159152414e-02
6.997740043112387065e-01,1.551229751617000906e-02,8.211030549687543836e-06,1.550408648562032199e-02
5.361458347535087432e-01,1.185583285092396992e-03,2.966577967610235903e-06,1.182616707124786726e-03
7.658318859803436851e-01,8.345144194732308923e-03,4.587667123322735214e-05,8.299267523499081686e-03
8.618508833999229957e-01,6.517295338392298763e-03,7.757947827310846521e-06,6.509537390564987605e-03
8.697675596747241888e-01,1.160702850181403838e-02,1.402584674087138702e-05,1.159300265507316741e-02
8.601397894428527424e-01,1.403627364984201542e-02,1.200497025641563561e-05,1.402426867958559906e-02
5.919126654137153443e-01,6.368776566908265595e-03,3.731649196443294834e-06,6.365044917711822590e-03
6.297021271292208011e-01,1.699233238867817880e-02,8.860412249806472537e-06,1.698347197642837217e-02
5.618988282272763257e-01,2.930493275904666028e-03,2.921299996627986705e-06,2.927571975908037881e-03
5.863473712626148249e-01,1.150854292499359569e-02,4.336466023569006747e-05,1.146517826475790605e-02
8.330688848553540193e-01,2.804211067096241267e-02,2.238775282502172687e-05,2.801972291813738941e-02
6.421885509164645400e-01,2.160585896632936237e-02,7.497319564005938141e-06,2.159836164676535650e-02
8.553096093148996326e-01,9.725290443409801214e-03,7.412907011224913420e-06,9.717877536398576363e-03
5.222310236477125667e-01,6.283254946811010939e-03,9.786994827920819296e-06,6.273467951983090034e-03
8.176949732687369687e-01,1.736641907483557623e-02,1.664437420114375012e-05,1.734977470063443078e-02
7.410047185415575832e-01,4.814715272664846224e-03,1.201186149871106893e-05,4.802703411166135174e-03
8.149697076352448999e-01,1.432520954696641508e-02,3.802816176700029677e-05,1.428718138519941526e-02
5.151552956451350695e-01,1.384344246686695402e-02,2.330658249683311345e-05,1.382013588437012129e-02
6.904582890676463913e-01,1.031189844670040573e-03,2.932953288568375708e-06,1.028256891381472285e-03
9.564597052769290286e-01,1.051366775163100654e-02,1.620313319926952649e-05,1.049746461843173786e-02
7.826479953856182448e-01,1.497353652276997571e-02,5.340861726271534460e-06,1.496819566104370426e-02
7.114918518719512974e-01,1.815873886373740431e-03,4.135525218965333213e-06,1.811738361154775160e-03
5.061290348132087002e-01,5.561632868337545478e-03,6.550399037933823118e-06,5.555082469299611574e-03
9.810483275874419817e-01,2.590567876832505431e-02,2.005614620386610741e-05,2.588562262212118839e-02
5.913808613037699891e-01,2.517000058772084128e-03,2.805798920239337833e-06,2.514194259851844880e-03
9.076850200544732683e-01,1.104599563656897404e-02,2.334827441450680805e-05,1.102264736215446787e-02
9.018389938311912601e-01,3.153853831864694701e-02,2.096547844359344240e-05,3.151757284020335198e-02
4.786154700050261335e-01,1.457489868480834304e-03,5.715434595785935375e-06,1.451774433885048409e-03
5.439000758792762458e-01,1.142276871250596723e-02,8.258657471052330339e-06,1.141451005503491510e-02
7.277158558530607557e-01,5.000856718942385364e-03,3.543146947199163018e-06,4.997313571995186214e-03
5.724555575491069304e-01,5.423851183455227071e-03,3.285240478027620039e-06,5.420565942977199382e-03
5.637537103117015169e-01,7.416825967625676787e-03,1.087695278469636361e-05,7.405949014840980220e-03
4.629379223124467924e-01,5.527191742404805042e-03,4.283726657337855808e-06,5.522908015747467550e-03
6.592639435708975704e-01,1.510485724550462115e-02,1.447344648295186941e-05,1.509038379902166889e-02
6.711660660976810355e-01,3.730091930490216177e-03,3.651122040510647346e-06,3.726440808449705318e-03
8.707081723455054600e-01,1.941716203873649835e-02,1.085145071362655327e-05,1.940631058802287298e-02
6.166173849786575900e-01,1.205377403443108966e-02,1.450839027617715669e-05,1.203926564415491209e-02
6.504489000666290321e-01,3.467181024637704372e-03,5.121607192014758760e-06,3.462059417445689530e-03
6.967207528669574490e-01,1.996502895553099385e-02,7.799702780535663180e-06,1.995722925275045939e-02
5.404512218866037720e-01,7.960018256769195444e-03,6.501444124369920139e-06,7.953516812644825448e-03
5.821880907068345268e-01,1.406265775177372021e-03,2.946523512051799696e-06,1.403319251665320188e-03
5.392657854236244663e-01,5.776378608052112548e-03,4.728168649603820978e-06,5.771650439402508867e-03
8.046519361156164729e-01,3.825644049978520461e-03,5.399342307604684503e-06,3.820244707670915774e-03
8.991947355660597774e-01,3.974533971335344334e-03,1.018390542944649661e-05,3.964350065905898092e-03
8.702501095944893406e-01,5.122576962038818960e-02,2.847875967677091245e-05,5.119729086071141827e-02
7.160031090107354945e-01,1.238640502819122850e-02,3.132171392671371358e-05,1.235508331426451480e-02
5.975476715593877053e-01,2.572815765253492950e-03,4.346540329524643616e-06,2.568469224923968213e-03
8.248235414243971775e-01,2.223341963552103936e-02,5.725767879553298373e-06,2.222769386764148619e-02
7.126432514469338564e-01,3.538085580434158911e-02,1.232740283288888826e-05,3.536852840150869759e-02
7.701156966980003959e-01,6.267382660306436426e-03,4.392673500061360235e-06,6.262989986806375385e-03
4.958855696175512029e-01,8.645717312922886200e-03,1.221734803875174077e-05,8.633499964884133737e-03
6.433789833894137944e-01,8.799160897768758954e-03,4.112249211122497154e-06,8.795048648557636170e-03
5.753172901517942250e-01,3.144175412328103873e-03,4.910869611346521019e-06,3.139264542716757502e-03
6.257654285526363935e-01,1.011616246180143709e-02,2.602311118294673808e-05,1.009013935061849054e-02
7.703683258931377509e-01,7.422656857140162365e-03,1.060721265126947263e-05,7.412049644488893224e-03
7.573302643689575619e-01,1.730552203389343000e-02,8.343169017849633932e-06,1.729717886487558073e-02
8.037702080659971937e-01,2.743290635160633081e-02,1.224731036749133888e-05,2.742065904123883874e-02
8.784517735363341906e-01,1.031713976892801796e-02,8.065018134971768500e-06,1.030907475079304546e-02
7.100329492787609276e-01,6.864513258435073727e-03,7.533140570505523158e-06,6.856980117864568298e-03
8.794726733459581336e-01,3.485871826869619411e-03,1.614697372073667483e-05,3.469724853148882689e-03
8.298686255376442888e-01,2.434384800580760219e-02,2.173258935458441992e-05,2.432211541645301622e-02
7.583032560254460153e-01,3.547700123847290481e-03,5.064895123696055870e-06,3.542635228723594459e-03
8.004731047058801785e-01,1.558188695230495850e-02,1.299757115626041928e-05,1.556888938114869836e-02
6.101739720055776584e-01,2.596131944908134162e-02,9.210414870624626543e-06,2.595210903421071857e-02
5.542226567797068348e-01,2.769002079305869606e-03,7.977430904257871064e-06,2.761024648401611860e-03
6.413444413363290630e-01,1.040433672177391855e-02,1.310651095696043217e-05,1.039123021081695894e-02
9.137295172620457651e-01,8.053459257683760406e-03,2.007790656115780229e-05,8.033381351122602376e-03
7.910397055829052615e-01,9.294247986247004475e-03,6.794479089783318892e-06,9.287453507157221802e-03
7.324923924186580448e-01,6.373389936012516114e-04,4.890796607559333033e-06,6.324481969936922732e-04
8.049623051957116582e-01,6.500409377993815463e-03,4.792065079444635856e-06,6.495617312914371035e-03
7.343561352618874771e-01,3.082421142246082046e-02,1.318308882769424288e-05,3.081102833363312532e-02
9.608906117568387639e-01,2.253677647088650829e-02,2.458122630682643198e-05,2.251219524457968163e-02
8.086326276498425614e-01,3.311934141904727871e-03,6.702405670341122201e-06,3.305231736234386878e-03
6.734852426486122035e-01,2.309364409387046693e-02,9.742835741595255023e-06,2.308390125812887286e-02
4.971490680199860956e-01,4.192220208280009533e-03,4.044686252950132209e-06,4.188175522027059311e-03
5.092932392413545006e-01,1.257302457382514921e-02,1.642368139581418452e-05,1.255660089242933465e-02
6.713634757185258373e-01,1.143883366459499777e-02,4.261541168995973557e-06,1.143457212342600254e-02
7.322226700858194270e-01,6.170970606462533418e-03,4.427705970677937464e-06,6.166542900491855245e-03
8.134100413457791001e-01,1.849315895487241984e-02,7.131248565534955831e-06,1.848602770630688660e-02
9.143039441039171322e-01,6.838186599494601448e-02,2.713179335167024205e-05,6.835473420159433877e-02
5.661381894020890426e-01,8.935493190781599801e-03,1.749710043506549908e-05,8.917996090346535024e-03
5.238683554275859189e-01,4.157555553324887923e-03,6.720633248741095368e-06,4.150834920076147162e-03
7.796726374435660745e-01,1.426308139550660353e-02,6.704761252018813661e-06,1.425637663425458404e-02
5.695297985183469525e-01,3.131963320423528617e-03,5.181449999844091899e-06,3.126781870423684436e-03
9.203872327952224985e-01,2.748927510237135843e-02,2.454678221715668029e-05,2.746472832015420251e-02
7.964061922986861441e-01,2.977075828670967469e-02,1.226018344494101509e-05,2.975849810326473485e-02
8.212995720397175958e-01,7.247635807183814248e-03,8.571371206281551796e-06,7.239064435977532637e-03
7.463429327357993248e-01,6.124466513034818906e-03,5.121544338884272447e-06,6.119344968695934750e-03
5.487657356983896006e-01,1.208418871067170599e-03,4.158545781618191776e-06,1.204260325285552366e-03
4.617202861657411228e-01,4.617493751933867893e-03,1.203487159992597193e-05,4.605458880333941803e-03
6.268401463490306247e-01,3.736594527617557050e-03,7.982050862488011296e-06,3.728612476755069089e-03
6.483695098056078132e-01,8.613084990153342365e-04,2.768985836700602925e-06,8.585395131786336623e-04
8.280318018889257781e-01,5.081298446829478517e-03,5.133837629134246993e-06,5.076164609200344013e-03
6.909335179965926388e-01,1.972207596400208859e-03,2.247038715814277443e-05,1.949737209242066163e-03
8.409407892832407860e-01,1.215537895298080678e-02,7.390818018856510782e-06,1.214798813496194979e-02
8.123808028000542025e-01,2.708348455913904898e-02,1.379791916392299721e-05,2.706968663997512750e-02
9.507362417876099592e-01,1.900723067498545638e-02,1.331772679156980655e-05,1.899391294819388620e-02
7.863671334021656856e-01,5.156817509386508840e-03,4.671501365754945911e-06,5.152146008020754009e-03
9.359497226385108393e-01,6.593673618335550712e-02,4.408877453680390412e-05,6.589264740881869975e-02
8.998509593755674718e-01,6.514442052311701647e-02,4.477100765713009300e-05,6.509964951545989253e-02
6.627353073784887361e-01,6.532500542603685185e-03,3.986580691340456872e-06,6.528513961912344593e-03
6.949314814263878315e-01,2.465459841609694835e-03,3.290759101602545022e-06,2.462169082508092102e-03
5.554266315533735732e-01,6.265372051743428941e-03,5.140618244416673367e-06,6.260231433499012510e-03
9.383082791197103756e-01,1.003169614466754844e-02,1.026175722749435014e-05,1.002143438744005494e-02
4.829072762283776465e-01,3.361390929507778597e-03,6.239288026055135174e-06,3.355151641481723436e-03
4.854274148406538814e-01,3.731612107139858220e-02,2.335038849691502584e-05,3.729277068290166863e-02
5.135851988432208470e-01,4.057046318022438161e-03,1.022234886729299110e-05,4.046823969155144765e-03
4.861895965245762175e-01,1.553784088180747841e-02,1.321900248990057730e-05,1.552462187931757769e-02
5.808769395152515447e-01,4.452122716325323040e-03,3.262758313143081861e-06,4.448859958012180323e-03
7.904176895549859250e-01,3.070742233194349510e-02,1.574661439972439652e-05,3.069167571754376905e-02
8.331963484921358631e-01,2.105509321002418596e-02,1.885168763916894667e-05,2.103624152238501785e-02
7.001619335859442517e-01,1.622069189612973528e-02,1.579361514992867082e-04,1.606275574463044906e-02
5.568116609148938689e-01,1.211874057379170970e-02,1.293708456172679703e-05,1.210580348922998296e-02
1.148998614800598617e+00,2.555408556632261796e-02,4.175291971138212843e-05,2.551233264661123545e-02
6.977348018034494892e-01,9.731669656469177712e-03,8.151699093116492669e-06,9.723517957376061338e-03
6.814703500186122254e-01,4.903624770943977584e-03,3.955494763302759464e-06,4.899669276180674410e-03
5.122674239328648405e-01,2.558800512665023678e-03,4.346168080778032197e-06,2.554454344584245525e-03
8.329950095873176474e-01,7.935760088652987765e-03,5.462721179717876600e-06,7.930297367473269909e-03
6.174573880953564409e-01,8.453763636648691654e-03,4.092810941467364615e-06,8.449670825707224220e-03
6.472476110871966393e-01,3.642842376553795392e-03,2.455645003345036887e-06,3.640386731550450221e-03
9.283664619656827321e-01,1.678145501346899049e-02,1.087055046700417391e-05,1.677058446300198555e-02
6.482793580401169375e-01,1.108806122527228972e-03,3.654725979162080002e-06,1.105151396548066916e-03
9.684221696897945542e-01,1.683484069300938968e-02,1.100052860725826297e-05,1.682384016440213043e-02
7.375893928577098579e-01,1.270792246061225490e-02,5.204605596099126229e-06,1.270271785501615562e-02
9.403272819651334880e-01,3.782751196933892279e-02,3.661732048864962838e-05,3.779089464885027061e-02
5.869200414978702485e-01,5.994826443485127068e-03,5.689879587793633559e-06,5.989136563897333281e-03
6.744172947845211707e-01,1.075427364955240488e-02,5.045950223892051066e-06,1.074922769932851359e-02
6.004139419067495709e-01,1.985115391442895602e-02,3.782567581693141326e-05,1.981332823861202408e-02
6.667531900786437538e-01,3.795567881883616605e-03,4.142766508119310960e-06,3.791425115375497094e-03
8.960355795501018239e-01,9.741937521031003924e-03,9.771380339879042420e-06,9.732166140691124109e-03
5.946479142485994185e-01,2.623421501313663237e-02,8.340772282950105715e-06,2.622587424085368393e-02
6.731139006217142784e-01,1.570754608702848920e-03,3.409414585752201458e-06,1.567345194117096682e-03
7.890497449477243963e-01,1.282722079128002617e-02,1.852366776495834806e-05,1.280869712351506706e-02
7.466757893878551711e-01,1.157894098774667896e-02,4.601793010857683098e-06,1.157433919473582068e-02
1.001986782362032757e+00,6.910207024819172567e-03,2.048187407081439391e-05,6.889725150748358430e-03
6.550663329189090334e-01,1.362767136766202154e-02,5.553321752615850520e-06,1.362211804590940552e-02
5.710010569003429737e-01,5.798702006912787379e-03,4.278377219753158863e-06,5.794423629693034629e-03
6.006000298424531980e-01,1.265696066857429671e-02,3.885273197309323686e-06,1.265307539537698783e-02
7.156924768558540206e-01,1.777756187198455476e-02,8.419658611820075210e-06,1.776914221337273433e-02
1.077526498755897011e+00,5.340957933295013144e-02,4.038874480591746869e-05,5.336919058814421080e-02
8.062512811530323509e-01,8.357184766755102259e-03,4.420714714660858167e-06,8.352764052040441770e-03
5.330886127027694155e-01,3.176770314661040567e-02,1.930353167434237097e-05,3.174839961493606394e-02
5.377145174272270900e-01,7.618611187734880552e-03,3.980190222413285082e-06,7.614630997512467428e-03
5.323283359489670019e-01,3.790090221461593720e-03,2.652525892854380452e-06,3.787437695568739160e-03
7.183686688316155422e-01,4.685991017453382083e-03,5.907060787922646631e-06,4.680083956665459337e-03
6.191294812397389880e-01,5.953679800121346698e-03,1.077213535157438805e-05,5.942907664769772093e-03
6.639993570528176514e-01,2.027851742739090069e-03,5.667001699087334640e-06,2.022184741040002585e-03
1.260106002447721973e+00,1.234487208394846880e-01,1.224559507837699312e-04,1.233262648887009233e-01
5.434922481452003629e-01,3.776333687431285713e-03,4.075904678200833674e-06,3.772257782753084786e-03
8.085067496032254386e-01,6.891085434803440567e-03,7.166843858446982036e-06,6.883918590944993615e-03
5.965409692297494182e-01,6.055606118111549196e-02,1.146663317913399160e-04,6.044139484932415513e-02
8.089477447119355347e-01,1.313529872635393059e-01,3.057870617123608124e-05,1.313224085573680699e-01
7.153719159170860431e-01,1.736879393171625449e-03,3.361103854043789590e-06,1.733518289317581692e-03
5.686018593104883445e-01,1.229478402703560250e-02,1.260441438248588843e-05,1.228217961265311645e-02
7.015640044376096895e-01,2.069114443832380593e-02,6.348990981378573994e-05,2.062765452851001921e-02
8.062724847185284149e-01,8.569529250684172414e-03,1.001771240343137612e-05,8.559511538280741710e-03
5.778098688717874243e-01,2.018043270485245927e-02,8.343669433301923011e-06,2.017208903541915788e-02
7.937039615337636578e-01,2.238701352909846370e-02,1.459125633761881841e-05,2.237242227276084461e-02
5.246510264327683970e-01,1.001187681369953252e-02,4.518546972109179741e-06,1.000735826672742405e-02
7.660840001086546280e-01,6.841018149526181293e-03,5.120066387406367072e-06,6.835898083138775352e-03
8.739159933492286481e-01,1.343544787925606172e-02,6.120902264869762101e-06,1.342932697699119118e-02
5.433543080437825967e-01,9.493212524045243836e-03,6.421358314312806118e-06,9.486791165730930342e-03
5.191817719544702392e-01,1.154756710245923371e-02,1.486124094962763141e-05,1.153270586150960571e-02
9.589843627702550055e-01,1.187296985135768458e-02,4.246450285360537258e-05,1.183050534850407960e-02
7.793439461063134122e-01,6.866732503475012940e-03,4.993709678021825389e-06,6.861738793796990851e-03
7.943195990405180762e-01,4.972304034530535856e-03,3.827571800149666255e-06,4.968476462730386442e-03
6.897940062975164155e-01,2.300542687803174349e-02,8.830356505426405136e-06,2.299659652152631628e-02
8.103497431826559572e-01,3.982983593442941672e-02,1.552032003649713097e-05,3.981431561439292138e-02
9.100803800955831191e-01,5.114269279501842957e-03,7.882456072459241168e-06,5.106386823429383791e-03
7.616096656836126577e-01,8.551896325494846157e-03,6.202851614135099602e-06,8.545693473880710753e-03
6.677638555061531367e-01,5.427374061297511598e-02,9.953238701105484765e-06,5.426378737427400845e-02
7.848927196562971442e-01,1.797240657346843226e-02,1.076939608400214591e-05,1.796163717738442911e-02
5.080585223577605003e-01,1.469837843360030649e-02,1.637993287235362132e-05,1.468199850072795208e-02
6.792088590325850994e-01,1.194676894853105922e-02,5.036114534377498722e-05,1.189640780318728351e-02
8.855397142619104711e-01,1.656596154275207303e-02,3.611822223478443046e-05,1.652984332051728872e-02
8.486739836888133048e-01,1.415579631495665104e-02,7.306915618067864773e-05,1.408272715877597302e-02
6.753651066499666289e-01,6.318237269966047766e-03,9.833404396248201842e-06,6.308403865569799616e-03
5.517585938441258442e-01,1.460712273780067662e-02,6.447185536721262870e-06,1.460067555226395551e-02
7.972488632407583875e-01,3.220797700006097861e-03,4.981895283514611946e-06,3.215815804722583181e-03
8.908836235672097370e-01,2.668721643988555478e-02,1.174589192233268297e-05,2.667547054796322314e-02
5.627285917032638363e-01,1.995329934176529388e-02,1.308166291856879278e-05,1.994021767884672502e-02
6.938806478104136977e-01,2.351106965278211038e-03,1.081130744187723934e-05,2.340295657836333632e-03
5.753092618729508390e-01,2.159871734997975516e-03,4.980865711923346227e-06,2.154890869286052012e-03
6.433024804375155892e-01,1.802854666576498427e-02,1.917772984067928234e-05,1.800936893592430463e-02
9.278334520049753564e-01,1.275538472714755553e-02,1.183706430058606571e-05,1.274354766284696919e-02
6.916490581499484813e-01,1.467157107143539710e-02,9.460862810359761896e-06,1.466211020862503815e-02
7.769503188301374319e-01,2.936741039603837228e-02,8.272396354086417579e-06,2.935913799968428717e-02
9.215396971375924284e-01,1.339220719893637057e-02,1.801016544768860864e-05,1.337419703348868144e-02
5.152430801903689073e-01,4.822294042668087699e-02,1.465206754042474834e-05,4.820828835914045540e-02
4.996309794448953179e-01,1.494377546752806299e-03,5.442571537536673062e-06,1.488934975215269567e-03
9.487875816046917876e-01,2.429464772293919023e-02,1.292000288252304882e-05,2.428172772005666655e-02
7.714963976383719668e-01,6.937885935433008586e-04,8.978683131492528493e-06,6.848099104118083149e-04
7.386906697657388277e-01,6.145697843634463815e-03,5.907698839539627831e-05,6.086620855239067117e-03
8.795799483238611050e-01,1.330392518553297383e-02,1.268938798985830310e-05,1.329123579754311509e-02
5.829176183476829642e-01,1.472148637690467651e-03,6.568805456903282708e-06,1.465579832233564455e-03
8.515502425793425312e-01,9.725989322323685959e-03,9.526394102991250429e-06,9.716462928220695114e-03
8.579223671254541106e-01,9.960451031797616997e-03,7.423526413870651766e-06,9.953027505383746712e-03
6.747326752921216642e-01,2.119009594144153838e-02,9.798526558757237570e-06,2.118029741488278161e-02
7.739370188398053685e-01,2.781142069396476315e-03,8.101789652373507890e-06,2.773040279744102936e-03
4.804440136763286073e-01,6.197569055217492032e-03,7.197330490299398154e-06,6.190371724727192389e-03
7.216148397779136303e-01,1.273659538105548564e-02,7.672946422282908891e-06,1.272892243463320285e-02
7.288100829481092280e-01,1.574096059440126608e-02,7.978921146995833987e-06,1.573298167325427183e-02
6.555656720775062674e-01,6.350652457017864558e-03,8.904636855634862855e-06,6.341747820162229807e-03
4.697550416842601884e-01,2.157187621833879174e-03,5.048453469471629331e-06,2.152139168364407447e-03
8.708328876921147543e-01,1.771936299545443655e-02,8.599468840961373121e-06,1.771076352661347594e-02
6.867971412335935888e-01,2.166900100203588558e-02,7.215638112494955416e-06,2.166178536392339080e-02
5.072123136580767300e-01,9.961310580959772606e-03,8.172198096926309465e-06,9.953138382862845857e-03
6.930225118383466221e-01,1.827257470937319883e-02,4.820978486539485635e-06,1.826775373088665791e-02
5.784136077071624360e-01,5.700271261116134774e-02,1.833330498827040952e-05,5.698437930617307468e-02
6.693101806653940500e-01,2.016635815586357693e-03,3.442718487430632315e-06,2.013193097098926916e-03
