z,gpz:z,error,Model Uncertaties,Noise,MAG_AUTO_G_DERED,MAG_AUTO_R_DERED,MAG_AUTO_I_DERED,MAG_AUTO_Z_DERED,MAG_AUTO_Y_DERED
1.137,0.7501927425605937,-0.38680722215345664,2.8141660600276362e-05,0.036063374044993254,23.732213973999023,22.866371154785156,22.424062728881836,21.890819549560547,21.30290412902832
0.3774,0.7742012185402442,0.39680120771604066,9.482244898095282e-06,0.014161528603726164,22.97412109375,22.507925033569336,21.921302795410156,21.92296028137207,21.65608024597168
0.5049,0.550889174686672,0.045989196048976666,1.799410842867231e-05,0.009860057769427947,23.385114669799805,22.36617088317871,22.07965850830078,21.945775985717773,21.9552001953125
1.151,0.8295297021852993,-0.3214703207028843,9.65212855633371e-06,0.03145685964667848,22.836822509765625,22.387310028076172,21.944612503051758,21.636737823486328,21.91016387939453
0.5053,0.42244280932606754,-0.08285717608271542,3.182866766458499e-05,0.012526044282182848,21.50410270690918,20.240690231323242,19.843477249145508,19.58155059814453,19.457569122314453
0.7291,0.6901982797493049,-0.03890170918807301,9.101164722142286e-06,0.02317722540182776,23.55789566040039,22.7523193359375,22.244447708129883,22.22233009338379,21.53626251220703
0.834,0.8634868407708015,0.02948684935387036,1.428417549148136e-05,0.04201258417962623,23.15078353881836,22.87006378173828,22.505531311035156,22.3251895904541,22.271570205688477
0.615,0.7346892205851241,0.11968921104838093,6.58971008462252e-05,0.024449669421915208,26.926673889160156,23.328519821166992,22.33071517944336,22.14434242248535,21.21175765991211
0.7174,0.6730434885761398,-0.04435652582434235,7.337567541721199e-06,0.008538676145021013,24.209318161010742,22.67489242553711,21.846622467041016,21.656286239624023,20.99091911315918
0.8186,0.8559270100782885,0.03732701112733028,1.6270498636267827e-05,0.021369635357240804,21.86400032043457,21.274261474609375,20.526790618896484,20.357181549072266,20.185577392578125
0.7102,0.7162635486000271,0.006063536869832964,1.6245801712841508e-05,0.004858305168455494,23.24981117248535,21.51154327392578,20.320812225341797,19.963314056396484,19.847843170166016
0.589,0.6505267101940266,0.061526723545467066,5.225701844792866e-06,0.002265787987946712,23.274381637573242,21.43912696838379,20.436878204345703,20.00851058959961,19.953725814819336
0.712,0.6062631360226981,-0.10573687637506801,3.81812892406758e-06,0.004347025977900265,23.26502799987793,22.30162811279297,21.841938018798828,21.682374954223633,21.738685607910156
0.629,0.5916774719768236,-0.03732253612940806,2.571019313020836e-06,0.005661356208849879,22.950008392333984,21.756549835205078,21.157241821289062,20.810768127441406,20.685943603515625
0.9712,0.8374155571768673,-0.13378443214198033,8.562706395133433e-06,0.011372145944690559,22.957693099975586,22.60784149169922,21.945571899414062,21.919052124023438,22.071916580200195
0.6436,0.512067998006462,-0.13153198902356733,3.231285876368908e-05,0.010972225207530904,21.660036087036133,20.613754272460938,20.252700805664062,19.96317481994629,20.21097183227539
0.7441,0.6518585449684579,-0.09224142966380533,3.4818426284968555e-06,0.0031485136153712946,23.137357711791992,21.7569580078125,20.882320404052734,20.530065536499023,20.34255027770996
0.5946,0.6290469381217622,0.03444691628262031,9.341883319738962e-06,0.012327954614855943,22.892860412597656,22.099699020385742,21.73525047302246,21.62672996520996,22.409175872802734
0.7321,0.7671996501986176,0.03509964028040469,1.2128813131632261e-05,0.006824344304632599,21.917646408081055,21.105148315429688,20.337112426757812,20.093124389648438,20.0460205078125
0.7315,0.7173671978231086,-0.01413283174079516,1.0915618267468744e-05,0.005395772951633476,22.70690155029297,21.743507385253906,20.961706161499023,20.857437133789062,20.600988388061523
0.6644,0.5835488354166156,-0.08085114608210264,6.394145403776208e-06,0.002614390416712519,23.545307159423828,22.152372360229492,21.617565155029297,21.59793472290039,21.122175216674805
0.8971,0.8360922853433493,-0.061007686427890895,1.6004812036846207e-05,0.02439467995537801,23.44208335876465,22.755414962768555,22.035499572753906,21.67557716369629,21.552412033081055
0.8974,0.8387981023944555,-0.05860191915858404,8.182407241093436e-06,0.016306855150098106,23.461116790771484,22.559284210205078,21.814699172973633,21.32501983642578,21.03807830810547
0.6154,0.6119986520182987,-0.003401364289532083,1.2983806187436345e-05,0.019327245018425258,23.735422134399414,22.422529220581055,22.01911735534668,21.411964416503906,21.798004150390625
0.4386,0.5429402044372857,0.10434020071795591,1.555752244202762e-05,0.018340308955473332,23.379148483276367,22.592872619628906,22.47106170654297,22.567129135131836,22.5361385345459
0.7411,0.6486018464249923,-0.0924981668310807,8.869546047869028e-06,0.0027283648440725077,22.069562911987305,20.78314208984375,20.042421340942383,19.824758529663086,19.932382583618164
0.7307,0.6537332012150532,-0.07696681480667533,8.542251101949225e-06,0.012193377079354003,24.307422637939453,22.633312225341797,21.93013572692871,21.696012496948242,21.166173934936523
0.5564,0.5659002444685038,0.009500243419462095,8.331005977699264e-06,0.002033164124468555,21.82596206665039,20.172019958496094,19.353656768798828,18.956958770751953,18.82743263244629
0.5547,0.6701071904396002,0.11540717346419738,3.973246285492924e-06,0.007088359901145237,22.859573364257812,22.111797332763672,21.66285514831543,21.47473907470703,21.40292739868164
0.771,0.7065594984969538,-0.06444052915960141,5.201428690705225e-06,0.005429426380179034,23.47466278076172,22.159502029418945,21.210264205932617,20.90831756591797,20.867942810058594
0.6725,0.6626570523308238,-0.00984296197429091,4.782530445085762e-06,0.003548638232081437,22.653518676757812,21.798633575439453,21.271493911743164,21.015886306762695,21.236684799194336
0.556,0.6576035324304379,0.1016035381524838,3.1617395431594333e-06,0.0023141916979580886,23.3870906829834,21.86155891418457,20.902931213378906,20.596508026123047,20.509113311767578
0.3344,0.5954128990218083,0.2610129008337895,4.85394502830574e-06,0.007915378231720562,22.841703414916992,22.113941192626953,21.818862915039062,21.68756866455078,22.186294555664062
0.6639,0.591864097708442,-0.07203592002990034,9.379987549075606e-06,0.011930268048621788,23.16499900817871,21.763423919677734,21.090444564819336,20.62455940246582,20.553035736083984
0.7434,0.75860508382381,0.015205106139788982,1.157858154957742e-05,0.0064756954043693055,23.35015296936035,22.73501968383789,22.014280319213867,22.15440559387207,21.886180877685547
0.7299,0.7947762664631012,0.06487626398354795,7.394718425924369e-06,0.004541871552470763,24.99408721923828,23.25426483154297,22.094694137573242,21.621503829956055,21.44359016418457
0.7046,0.8717269553605022,0.16712697882089034,3.5319253267385354e-05,0.011461753495820492,23.732986450195312,23.4007511138916,22.07855987548828,21.66583824157715,22.53184700012207
0.5514,0.6017550570777224,0.050355051260309036,8.467873587366371e-06,0.010312820083108624,22.326143264770508,21.606788635253906,21.300077438354492,21.188434600830078,21.279029846191406
0.5081,0.566327761876845,0.05822778867509326,6.609358866173898e-06,0.00344197446230419,22.580692291259766,21.686729431152344,21.409082412719727,21.317794799804688,22.0750675201416
0.4327,0.6175100900878168,0.18481008193390136,6.210666336373426e-05,0.019256708642018106,23.965763092041016,22.86130142211914,23.088184356689453,22.888917922973633,22.527559280395508
0.6291,0.7205686455532447,0.09146862085307994,7.733560124056188e-06,0.0017422715475192648,24.58651351928711,22.701398849487305,21.50304412841797,21.2211971282959,20.894184112548828
0.507,0.5743528863874743,0.06735285730040763,8.88747285412925e-06,0.0009111084279672897,23.855207443237305,21.772502899169922,20.923828125,20.751651763916016,20.563108444213867
0.7082,0.8058847019346982,0.09768472405994233,1.4197055166871925e-05,0.022970180232160523,23.83220100402832,23.039155960083008,22.313457489013672,22.022268295288086,23.841747283935547
0.7416,0.5840381958017979,-0.15756178121465103,1.5909304540025708e-05,0.0214281683976105,22.558713912963867,21.936738967895508,21.690265655517578,21.992013931274414,21.28606605529785
0.9824,0.7359374485895412,-0.2464625515058262,2.4734037815736176e-05,0.03299639551813308,23.641321182250977,23.119155883789062,22.746938705444336,22.830352783203125,22.09381103515625
0.7471,0.7300326751164178,-0.01706732049668036,4.3813826007743055e-06,0.0019997527823159794,23.630054473876953,21.709632873535156,20.553672790527344,20.116931915283203,19.913551330566406
0.6364,0.7264164039309262,0.090016419571185,2.0751031320781965e-05,0.044971649142926104,24.815698623657227,23.364091873168945,22.876070022583008,22.32233428955078,22.533733367919922
0.6347,0.8015833193092075,0.16688331902310516,1.1092622871085057e-05,0.030091429353864035,23.291372299194336,22.651567459106445,22.16712760925293,21.804658889770508,22.072843551635742
0.503,0.5357890155824612,0.03278899460162621,5.026119919434009e-06,0.004022595453462249,22.817407608032227,21.380218505859375,20.73615264892578,20.412961959838867,20.247764587402344
0.5042,0.4919609371543919,-0.01223904453506125,8.787954488407883e-06,0.0030590955872167994,21.97987937927246,20.363664627075195,19.67964744567871,19.267963409423828,19.118824005126953
0.5952,0.6400524341769149,0.044852431983464,8.926302613793884e-06,0.005352159851372408,23.333492279052734,21.62994384765625,20.727638244628906,20.26827621459961,20.19603729248047
0.8208,0.8579769237095319,0.037176917319914016,2.6077545961171574e-05,0.01917490169410815,23.859655380249023,22.609392166137695,21.8249454498291,21.15723419189453,20.396711349487305
0.6711,0.5716970277225446,-0.09940299268608577,1.3144519865146945e-05,0.011102161308781923,22.997610092163086,21.87531089782715,21.47620391845703,21.183263778686523,21.34404182434082
0.381,0.46436154545014025,0.08336153329079271,8.001963114156808e-06,0.0024108705212129104,22.33629035949707,20.70111846923828,20.10828971862793,19.765525817871094,19.753326416015625
1.006,0.8786564094714344,-0.1273436324902355,1.821345079752984e-05,0.021102632226517946,23.1838321685791,22.93898582458496,22.17163848876953,22.273799896240234,21.942459106445312
0.7065,0.7233954488345631,0.01689545503344614,8.07629579299961e-06,0.010441971959053917,22.716907501220703,21.623605728149414,20.715072631835938,20.368160247802734,20.22933006286621
0.551,0.6937717557145558,0.14277175666823017,1.0815932730063335e-05,0.010272543919545626,23.980056762695312,22.29197883605957,21.50286102294922,20.92350959777832,20.744564056396484
0.7297,0.7467723783252566,0.01707234942892477,8.396772724566031e-06,0.0021042538006407654,24.532724380493164,22.541067123413086,21.328500747680664,20.886737823486328,20.725704193115234
0.5495,0.6580685719211345,0.10856858336522635,1.1086117353704157e-05,0.01165002430355998,23.413949966430664,22.56562042236328,22.153961181640625,21.787704467773438,22.761863708496094
0.7008,0.722392668407784,0.021592666786537706,1.603701792788022e-05,0.0130815058963159,23.72040557861328,22.812570571899414,22.10599136352539,22.4020938873291,22.361127853393555
0.592,0.5237230106360989,-0.06827699699329559,1.5248012476374067e-05,0.021289484631373253,23.127315521240234,22.426149368286133,22.368663787841797,22.47941780090332,22.771686553955078
0.5947,0.6068417212246474,0.012141742396217237,7.962840292753252e-06,0.008202102226509874,23.840993881225586,22.672698974609375,22.15679931640625,21.9069766998291,22.135791778564453
0.9005,0.8620499748133923,-0.03845002470977055,1.2861265605767185e-05,0.008511176033132022,23.866416931152344,23.138437271118164,21.93729591369629,21.661441802978516,21.834983825683594
0.6164,0.6219863011895316,0.005586297756304037,4.0969918412784005e-06,0.0021064012745001565,24.609264373779297,22.582143783569336,21.66718292236328,21.352706909179688,21.327924728393555
0.6678,0.73158592337287,0.06378591412222911,1.380841960791203e-05,0.006378848836444118,22.731306076049805,21.38996124267578,20.312986373901367,20.087499618530273,19.801496505737305
0.6667,0.6423052122091936,-0.02439479332211747,4.135397029946878e-06,0.007068130334078572,23.613998413085938,22.27290153503418,21.51297950744629,21.15441131591797,21.379728317260742
0.5139,0.48132444923308376,-0.03257553274247166,1.272960452916355e-05,0.012235950530914025,22.753192901611328,21.480060577392578,21.06885528564453,20.55678367614746,20.32248878479004
0.6431,0.5646290054183107,-0.07847101785134258,1.7219127242746195e-05,0.008590400695811191,23.672100067138672,22.339710235595703,22.122880935668945,22.466392517089844,21.797155380249023
0.3049,0.678689741006069,0.3737897504474448,7.821368737683422e-06,0.010779830215553681,22.444900512695312,21.634231567382812,21.13920021057129,20.85099983215332,20.777175903320312
0.7216,0.7025804914395875,-0.01901950465034785,5.842277743728991e-06,0.015118072051485867,24.01625633239746,22.697912216186523,21.942655563354492,21.66365623474121,20.98919677734375
0.4915,0.5859994067311666,0.09449941650632832,4.631760300936413e-06,0.004441158128677196,22.775476455688477,21.872438430786133,21.485862731933594,21.307537078857422,21.30190086364746
0.7681,0.7606471272111167,-0.007452896058536607,9.667337873204506e-06,0.012338155122443937,23.6619873046875,22.628820419311523,21.86491584777832,21.456748962402344,21.327266693115234
0.9076,0.8515625301840343,-0.05603745541548355,1.9168100069778076e-05,0.01058575079435198,23.27018165588379,22.20189094543457,21.279109954833984,20.629484176635742,20.636653900146484
0.5817,0.6427027285569139,0.06100270156793075,1.550646469279917e-05,0.014867743891567455,22.830272674560547,21.734830856323242,21.097871780395508,20.665849685668945,20.755338668823242
0.2238,0.5772199949374393,0.3534199914088443,1.7443228091202388e-05,0.02646601294164084,21.919408798217773,21.355512619018555,21.17180061340332,20.94098663330078,20.976964950561523
0.6358,0.735254377997454,0.09945437399202184,1.0072226751132144e-05,0.011211813784842635,24.08138084411621,22.286922454833984,21.412782669067383,20.826801300048828,20.906978607177734
0.8272,0.8131379211586542,-0.01406207435907647,9.724023018322715e-06,0.004920570466461282,24.731887817382812,22.94575309753418,21.84005355834961,21.347837448120117,20.8879337310791
0.5557,0.6599623553878221,0.10426235128702255,9.74452930802662e-06,0.013749908759603413,23.314769744873047,22.251020431518555,21.68140983581543,21.451860427856445,21.441835403442383
0.6322,0.6888137548223079,0.0566137521520198,1.645974873111535e-05,0.027011138441814075,23.515810012817383,22.807008743286133,22.61475372314453,22.380992889404297,22.103097915649414
0.7697,0.6452380371507829,-0.12446195359857626,1.1335496367369362e-05,0.025783661796194644,23.76109504699707,22.69700813293457,22.289342880249023,22.072492599487305,22.74024772644043
0.6486,0.6261273004659511,-0.022472681795706606,7.716976257009117e-06,0.007692514654940542,23.519237518310547,22.17174530029297,21.454673767089844,21.18813705444336,21.341541290283203
0.6576,0.741387104636082,0.08378711903656422,9.772401468568707e-06,0.0016874989829731074,24.103412628173828,22.22846221923828,21.02593231201172,20.599220275878906,20.722919464111328
0.5646,0.6007399746720528,0.036139983827326194,8.490930141235652e-06,0.012802595994619347,22.606090545654297,22.001367568969727,21.741291046142578,21.719621658325195,21.360692977905273
0.803,0.7048596119055104,-0.09814036139160875,8.706624682201226e-06,0.01505402210145843,23.6817626953125,22.375173568725586,21.6121768951416,21.215604782104492,21.232881546020508
0.8375,0.865116345583917,0.027616369425774945,2.046278391056598e-05,0.008544846489855505,26.09787940979004,23.273731231689453,22.335693359375,21.686681747436523,21.39934730529785
0.8413,0.7747504986432461,-0.06654951203790627,1.3290760818613229e-05,0.022504396590056302,23.623483657836914,22.877971649169922,22.311342239379883,22.142637252807617,22.677536010742188
0.776,0.5707834206240762,-0.20521660226410743,6.1246797707128215e-06,0.007562393679665203,22.679502487182617,21.723323822021484,21.349401473999023,21.109100341796875,21.0567569732666
0.5566,0.5449653036620001,-0.01163467097026305,4.400000561499547e-06,0.001190784849462899,22.89157485961914,20.9432430267334,20.135297775268555,19.74243927001953,19.612871170043945
0.9531,0.8783145845309615,-0.07478544112287766,1.238666992347805e-05,0.018037672155550872,22.5771541595459,22.291820526123047,21.631967544555664,21.54412269592285,20.70778465270996
0.743,0.675656687990833,-0.06734328292210034,9.031249691613431e-06,0.004281202278026537,22.858911514282227,21.188385009765625,20.144081115722656,19.70050811767578,19.600513458251953
1.043,0.9077239744662646,-0.13527600836759768,9.390245833865617e-06,0.007981437182428427,23.621944427490234,22.71330451965332,21.75991439819336,21.160367965698242,21.302433013916016
0.7435,0.8054024256070518,0.061902431329097674,5.6804602000256e-06,0.004200053624539069,24.34722328186035,22.736486434936523,21.53241539001465,21.04978370666504,21.180591583251953
0.6518,0.7478982250391446,0.09609824821343049,1.0621529738352156e-05,0.01769663456048111,24.384658813476562,23.05386734008789,22.228132247924805,22.11225128173828,22.276838302612305
0.7445,0.7548904714518242,0.010390490048473366,1.1472255127890564e-05,0.015520121453020704,24.68187713623047,23.097482681274414,22.218610763549805,21.934465408325195,21.840986251831055
0.5546,0.6186004935420912,0.06400049316062151,1.1263536986307952e-05,0.01431482444290572,24.061439514160156,22.288972854614258,21.594684600830078,21.1590576171875,21.06182861328125
0.1936,0.5795658087660613,0.3859658098151031,3.8709369417789664e-05,0.019223427984950376,21.43946647644043,21.16293716430664,20.938142776489258,21.488513946533203,20.640743255615234
0.7448,0.8008253026411942,0.056025331060688854,1.0569556630965602e-05,0.021448052457171705,23.078977584838867,22.494295120239258,22.071460723876953,21.686288833618164,21.667861938476562
0.4966,0.5983871783334704,0.10178717628307066,4.040163832706493e-06,0.002815371264541791,23.68912696838379,21.942312240600586,21.09908676147461,20.649822235107422,20.546218872070312
0.652,0.5720083087715112,-0.07999170124206911,8.160116020924435e-06,0.01518790225211211,22.68048667907715,22.01829719543457,21.86112403869629,21.682052612304688,21.73676300048828
0.8915,0.8110521939007025,-0.08044780228460024,7.1351847907119515e-06,0.011869010282667741,23.017696380615234,22.384403228759766,21.735389709472656,21.492992401123047,21.186235427856445
0.7853,0.7055448849368415,-0.07975513146635671,5.927797249321776e-05,0.05228540936936908,23.836009979248047,22.431318283081055,22.1883544921875,21.154794692993164,21.751888275146484
0.5548,0.5528071323862171,-0.001992841578474014,1.0767335730706389e-05,0.0015643408904177508,24.015913009643555,21.877546310424805,21.058687210083008,20.77360725402832,20.604082107543945
0.9852,0.883733006431746,-0.10146698145659017,1.3520462313540738e-05,0.00850670492157117,24.424175262451172,22.87117576599121,21.948148727416992,21.202241897583008,21.471336364746094
0.7424,0.8772262402962516,0.13482624973762736,3.658304048923082e-05,0.04671073788510439,23.050203323364258,22.420557022094727,22.135135650634766,21.56662368774414,20.5932559967041
0.9161,0.7644978496215924,-0.15160217555540956,4.1323386939976775e-05,0.03391424681972792,25.571306228637695,23.14311408996582,22.669330596923828,22.11570930480957,22.113956451416016
0.9474,0.9827412639634197,0.03534129009409592,3.427589069140761e-05,0.01729001917341883,22.775611877441406,22.628028869628906,21.70217514038086,21.188621520996094,21.800439834594727
0.7702,0.8238705875372414,0.05367057342286152,7.1941166606781415e-06,0.008847756707667917,23.486217498779297,22.624561309814453,21.818078994750977,21.39426612854004,21.406171798706055
0.7936,0.7507700791927779,-0.04282994360003822,1.018391188755232e-05,0.006134076510528944,22.983068466186523,22.40972137451172,21.713624954223633,21.830093383789062,22.021631240844727
0.6531,0.7971946917223803,0.14409467798947018,1.4028068250909509e-05,0.02270725614367678,23.460187911987305,22.541685104370117,21.75598907470703,21.357791900634766,20.97587776184082
0.882,0.7747893710016802,-0.10721065808538643,2.677852775866356e-05,0.03494748263114216,23.46009063720703,23.055875778198242,22.480457305908203,22.912290573120117,24.040491104125977
0.554,0.6163234618795721,0.062323441852411454,6.158292875296457e-05,0.005468216585254279,23.256288528442383,22.565837860107422,22.281761169433594,22.865549087524414,30.62488555908203
1.0855,0.9032474756466479,-0.18225252626070076,2.9256358964396828e-05,0.05312013945070637,22.871265411376953,22.860422134399414,22.381778717041016,22.532161712646484,21.724679946899414
0.9351,0.9033757515470117,-0.031724267431107234,1.6692920861024297e-05,0.014489521633249812,23.486968994140625,22.862268447875977,22.097261428833008,21.504619598388672,21.901830673217773
0.8875,0.8836818700577522,-0.003818118021318817,2.3850840847521975e-05,0.009365828952432431,24.084718704223633,22.873207092285156,21.475149154663086,20.864116668701172,20.67399787902832
0.7636,0.7984822703512717,0.03488227855287085,2.3403786154975553e-05,0.022580197549555536,23.321142196655273,22.314661026000977,21.119707107543945,20.68195343017578,20.622648239135742
0.7601,0.8710161948875506,0.11091618783036061,1.5732016420034553e-05,0.00786616501740202,23.522306442260742,23.075441360473633,21.967681884765625,21.805063247680664,21.666322708129883
0.7611,0.9064626972864086,0.14536270310382193,1.5171094004193807e-05,0.021210384866037556,22.942514419555664,22.45914077758789,21.71629524230957,21.452388763427734,20.93794822692871
0.5185,0.5454409603489601,0.026940989912863866,1.2279522963868401e-05,0.006871041418157156,24.011568069458008,21.861587524414062,21.156530380249023,20.676891326904297,20.328144073486328
0.742,0.7366753846479177,-0.005324599139618913,8.472124207471942e-06,0.021768225338578997,23.709665298461914,22.96570587158203,22.40449333190918,22.383153915405273,21.87738609313965
0.7495,0.7503451798337607,0.0008452031987814523,1.1994961046061643e-05,0.009036025336040207,21.672086715698242,20.93006134033203,20.27173614501953,20.105384826660156,19.9178524017334
0.7878,0.8444013432597147,0.05660132924070227,1.1461436587672265e-05,0.007577342646759235,23.51776885986328,22.269519805908203,21.32265281677246,20.674884796142578,20.957468032836914
0.5025,0.7291561728849176,0.22665617526910342,1.2503296604628616e-05,0.016452693919978074,22.9259090423584,21.99346160888672,21.376001358032227,20.894189834594727,21.08880615234375
0.5389,0.44407746744765453,-0.09482255029068776,1.3169205704056875e-05,0.009238366147085205,23.50953483581543,21.968721389770508,21.632436752319336,21.125213623046875,21.12828254699707
0.6012,0.8978189661079665,0.29661898155749045,1.7006102176393675e-05,0.03466652314180402,23.635787963867188,23.176088333129883,22.615678787231445,22.29538917541504,21.55985450744629
0.9612,1.1231870940273865,0.16198709517179566,4.459076092876592e-05,0.043212525381310575,22.277565002441406,22.06765365600586,21.59874153137207,21.016956329345703,20.915159225463867
0.7692,0.849032962990053,0.07983293600106989,1.124318018935711e-05,0.003092085819903291,23.54851531982422,23.055313110351562,22.129241943359375,22.012248992919922,23.299318313598633
0.4444,0.6071211074838427,0.1627210949907092,2.5355480901716253e-05,0.044704672089611944,22.43227767944336,21.679597854614258,21.63485336303711,21.359272003173828,20.772029876708984
1.0324,0.7835236388346334,-0.248876373181663,1.4710693170441822e-05,0.026613033323433802,23.61309814453125,23.03321647644043,22.44438362121582,22.543376922607422,22.0865478515625
0.601,0.7205277880649505,0.11952777709769591,2.948132626491827e-05,0.03725813697913882,23.365158081054688,22.739315032958984,22.712770462036133,22.347036361694336,21.650432586669922
0.8114,0.7511563855033541,-0.0602436107773161,2.6006834143141964e-05,0.013224751557458642,23.269384384155273,21.449363708496094,20.202966690063477,19.60801124572754,19.388948440551758
0.746,0.7467053895749244,0.0007053976811560725,1.4496194658257766e-05,0.0010947869748802398,23.706832885742188,21.431652069091797,20.233491897583008,19.741397857666016,19.6722354888916
0.7469,0.7740975460015211,0.027197523971644433,9.5278358299355e-06,0.00863872001478746,24.555612564086914,23.132333755493164,22.03310203552246,21.871826171875,21.57769203186035
0.7342,0.6716854758362985,-0.062514524926641,6.309719588351604e-06,0.006647754544117126,22.890438079833984,22.155447006225586,21.639705657958984,21.57111930847168,21.503637313842773
0.7588,0.73339329447617,-0.025406735278468706,1.0246777326171113e-05,0.02179497646527504,24.050460815429688,22.786617279052734,22.085887908935547,21.796144485473633,21.385122299194336
0.6201,0.6880984675083152,0.06799844614601047,9.907468938165014e-06,0.004129582192141495,23.070449829101562,21.59773063659668,20.595500946044922,20.14846420288086,20.296985626220703
0.6598,0.6913290113300391,0.03152901829186161,9.368499818688403e-06,0.017773862344347757,22.743099212646484,22.182039260864258,21.799699783325195,21.748933792114258,21.124929428100586
0.6604,0.5491461962375659,-0.11125377715492069,5.798349186783471e-06,0.003592852640364804,22.913665771484375,21.532325744628906,20.864152908325195,20.518943786621094,20.67011260986328
0.6536,0.6286723255029653,-0.024927651990320876,1.499361954016956e-05,0.014260666865879205,22.240060806274414,21.157129287719727,20.481348037719727,20.136661529541016,20.099388122558594
0.915,0.8416456731962971,-0.07335434826137499,0.00021603841302317558,0.023974564604383544,33.55958938598633,23.384273529052734,21.766983032226562,21.289770126342773,21.07585334777832
0.7822,0.7092595852598357,-0.0729403935685945,7.540392610933098e-06,0.007797204468688958,22.88974952697754,22.081253051757812,21.445756912231445,21.27169418334961,21.181346893310547
0.4585,0.4680424431137942,0.009542445259561438,8.159934283082337e-06,0.003017596866939787,22.049707412719727,20.558218002319336,20.031522750854492,19.64291000366211,19.518613815307617
0.6171,0.6900273933427308,0.07292739296126105,1.6276904239553702e-05,0.03252597569617862,23.686235427856445,22.943653106689453,22.426570892333984,22.694894790649414,21.855545043945312
0.8314,0.9348190872505123,0.10341911004332849,3.1936916140281205e-05,0.030435914650822626,23.89914321899414,23.081249237060547,22.577594757080078,21.715087890625,22.28811264038086
0.7439,0.6765861441994857,-0.06731385684955604,1.1270960830249277e-05,0.004123503807436363,23.39899444580078,21.43291473388672,20.42104721069336,19.911666870117188,19.82267951965332
0.8445,0.784818258946228,-0.05968174629898071,1.2546849257282907e-05,0.010927395993205278,24.976181030273438,23.381982803344727,22.416790008544922,21.974485397338867,21.25303840637207
0.7619,0.6524249243195615,-0.10947508340520051,8.77617773342126e-06,0.011990199193760645,23.53995132446289,22.593170166015625,22.1104736328125,21.976001739501953,22.7938175201416
0.5766,0.5715405736188948,-0.005059441544526866,6.345179537128983e-06,0.0056474369909365,22.0797176361084,20.87271499633789,20.273283004760742,19.98345375061035,19.384950637817383
0.6985,0.7833900401730546,0.08489006258440102,6.526553534281577e-06,0.00979573043983873,23.39597511291504,22.370275497436523,21.53181266784668,21.1204833984375,21.14854621887207
0.4389,0.5500998007545811,0.11119980685809672,0.00010285705784478787,0.08254855365397368,22.841583251953125,22.075212478637695,22.209102630615234,21.787492752075195,30.62488555908203
0.8283,0.8195640267089118,-0.008735972528148728,1.621985471791324e-05,0.02475194207676939,23.094045639038086,22.564754486083984,22.072473526000977,21.726144790649414,22.038408279418945
0.7711,0.7133762786396147,-0.05772370600622878,1.5570726902889547e-05,0.045583532170935366,23.557153701782227,23.042659759521484,22.716629028320312,22.877216339111328,22.375160217285156
0.6038,0.5899970332660782,-0.01380296549414517,7.5425082339157e-06,0.0048624023738304155,22.858978271484375,21.518476486206055,20.76886749267578,20.373048782348633,20.471433639526367
0.8423,1.0398948109363688,0.19759481312981975,5.7353661177416925e-05,0.011318434316903261,23.369529724121094,23.000642776489258,22.407663345336914,21.55907440185547,22.533157348632812
0.7608,0.7390391688463742,-0.021760835159057912,1.3231228159247828e-05,0.009909208245603943,22.82879638671875,21.900049209594727,21.152172088623047,20.715402603149414,21.113298416137695
0.3895,0.4310682434513906,0.04156825131920372,2.7267477581976653e-05,0.026542622576307198,20.50883674621582,19.614059448242188,19.33979034423828,19.13505744934082,19.02497673034668
0.5836,0.6168004403868532,0.033200455741009716,7.659509932020232e-06,0.007876083363563088,22.737154006958008,22.04265785217285,21.683874130249023,21.763742446899414,21.807037353515625
0.4416,0.4768754834687112,0.03527548857086882,6.329815148694963e-06,0.0010100681012986156,22.312925338745117,20.428823471069336,19.804643630981445,19.502641677856445,19.3476619720459
0.4918,0.46206294432533024,-0.029737065878984947,1.1216474015698081e-05,0.009511085842139546,22.468103408813477,21.24334144592285,20.989675521850586,20.680952072143555,20.513675689697266
0.4403,0.5099065517538802,0.06960656396091147,9.19479971861608e-06,0.003504284416387154,21.783706665039062,20.399023056030273,19.843063354492188,19.51424217224121,19.448087692260742
0.6,0.6919138914128208,0.09191386757096287,6.852163974210736e-06,0.007493235862259862,23.28421974182129,22.39098358154297,21.79239273071289,21.617298126220703,21.696086883544922
1.0454,0.8795957032328768,-0.16580432022751135,5.425101926599405e-05,0.01729058868744838,23.402402877807617,22.880508422851562,22.13888168334961,21.410356521606445,23.112773895263672
0.9384,0.9374831352059221,-0.0009168353255415429,1.8723940709378257e-05,0.016587517206243386,23.27000617980957,22.80410385131836,21.966087341308594,21.46490478515625,21.467449188232422
0.7137,0.7023982510766984,-0.01130174539470663,1.0822844697122713e-05,0.00866891608278466,23.39630699157715,22.747482299804688,22.136066436767578,22.408906936645508,22.18654441833496
0.6708,0.6220431651347236,-0.04875680549210748,6.128605364769034e-06,0.005530909351897782,22.793550491333008,21.819150924682617,21.276098251342773,20.99507713317871,21.13015365600586
0.6221,0.9842768072734958,0.3621768116603976,1.928652315210352e-05,0.0027285373917754516,24.86379623413086,22.850910186767578,21.644777297973633,20.798866271972656,20.54357147216797
0.9865,0.9041304408367312,-0.08236958395880101,1.5142862535366988e-05,0.026523394094894823,22.827756881713867,22.54618263244629,21.969919204711914,21.783552169799805,21.150115966796875
